,key_and_mode,track_id,spotify_uri
4686,E Major,101271,spotify:track:6KA7ZhVAueGj39MUdDP8zQ
4687,A minor,101272,spotify:track:5I4OG6C96qXd9JmeaVK5Qq
4688,F# Major,101275,spotify:track:0CbYoaR4agXzOXUkdWY7Hh
4689,A minor,101276,spotify:track:4oNbugwRG9hBVG4ElTMeNr
4690,F# Major,101277,spotify:track:1YBO5mqW3xBA9KWZAtus9d
4691,D Major,101278,spotify:track:1GhXl4PZYyJZzq7O2FtYcN
4692,A minor,101394,spotify:track:3a7ndJR8AaxO3qUCLovHBU
4693,F minor,101442,spotify:track:5Rgq5b1oe1pg0BrXd8wEfY
4694,E minor,101443,spotify:track:1TjamTeBy1lYi6cvlLzaMD
4695,A minor,101451,spotify:track:1EDlrGMaV5YsVoYuujkAS4
4696,A minor,101479,spotify:track:5rAoDU3lj1jKNF3D1lFR45
4697,F Major,101483,spotify:track:0Pen3q7rv3MNFlI5dFDp84
4698,D# Major,101505,spotify:track:2MoX1QwDkwqEAYThtZsdqY
4699,A Major,101507,spotify:track:1JdfUYkWNxGbM7weV1mzrG
4700,C Major,101615,spotify:track:2J7FoJMPq8SBvu8lOX5p5P
4701,F minor,101618,spotify:track:3zkikXjMyUknLY89CNm25B
4702,C# Major,101715,spotify:track:2RLn5sIOEXaUjSf3c15qmp
4703,A minor,101731,spotify:track:5Wq58zDoiFMvW8FIkC30nf
4704,E minor,101733,spotify:track:5T98ZXnz8NYvFCCgT4kvj4
4705,A minor,101734,spotify:track:1sEVWmjrhHWFtCabhIhtwa
4706,A minor,101738,spotify:track:0Q8E0K232g8FlPqOeVE9ra
4707,C Major,101740,spotify:track:5qOxTzBwFK4oQVhRaVgpIN
4708,G minor,101743,spotify:track:2a6noVEbaTJyz8Gd3pT1jl
4709,E minor,102115,spotify:track:5NDSVyBOeVf5oh6o6X958u
4710,G Major,102116,spotify:track:4ecNoFW6fnCJnWwr4JMtFB
4711,Bb minor,102117,spotify:track:0OqPNxEAEoCI0Qk7AJOezt
4712,A minor,102118,spotify:track:0ZoZ39ABtIkf0aMsr1HmUC
4713,E minor,102119,spotify:track:57quuTJcy5N3sdZPNjj4TI
4714,G minor,102153,spotify:track:1dWdDPUvGykWQRRM7ch7my
4715,A minor,102154,spotify:track:7EHrH3zGsNBRqORmPsO8MA
4716,A minor,102157,spotify:track:7aa66OgrGEy4GlX9aVZS3M
4717,Bb minor,102158,spotify:track:40ntXTpSxuDY8WXQIv5hDp
4718,A minor,102159,spotify:track:4d5cWZifmncP4rFiT16Qvq
4719,B minor,102160,spotify:track:7rX4jTHK13GtPlABme11AS
4720,D Major,102163,spotify:track:24Pgf0UUThBajPrQ7V63PM
4721,F minor,102165,spotify:track:2qOTATnFyTMZI79K2h00wp
4722,A minor,102167,spotify:track:4qJf8Us9H77q6AsRtL4hpt
4723,B Major,102168,spotify:track:7eHg0AUpiuT6CXs81mFtDd
4724,D minor,102170,spotify:track:3o7NYJmSTxB2mHwBQGXzp4
4725,A minor,102172,spotify:track:64rhhZvDfPKV3svh0JZAaW
4726,C# Major,102177,spotify:track:2RLn5sIOEXaUjSf3c15qmp
4727,F minor,102184,spotify:track:0XxFtaHjO3cgMove44ZYnN
4728,A minor,102204,spotify:track:2AoW7T5UuicSmbX9GJyLfu
4729,C Major,102210,spotify:track:3aNnm2JXPTA3p59iLSTAHy
4730,A Major,102265,spotify:track:7ipiXzS2bntcbSorEK22nh
4731,G# Major,102266,spotify:track:6WNGyYQyR2VVE1iLsr64F8
4732,D minor,102268,spotify:track:0Jof0PWckBXSvbcPZ4HZV3
4733,B minor,102270,spotify:track:73UCPoOi9JWXr7LFtJopGw
4734,B Major,102271,spotify:track:4PYFBdr114huQcMzRygNO4
4735,C Major,102273,spotify:track:7CWvJvmIjIdkdJ4sdpEcXJ
4736,C Major,102274,spotify:track:2DM1gQLFXr7APKq26TpTSb
4737,B minor,102275,spotify:track:5T4fIcsrPn1w6ESVJF91gV
4738,D minor,102278,spotify:track:2SNDtcjmLVwog5j9qlssLc
4739,D minor,102305,spotify:track:2MXy8C8px0aEa6QewExsyL
4740,D Major,102342,spotify:track:2meNEUtnarDOAPmCixVzC3
4741,G Major,102343,spotify:track:2F03slM5Uh5GpW1dihra78
4742,F# Major,102345,spotify:track:58FspyDhXKOnA95py5J8kQ
4743,C Major,102353,spotify:track:3n51Ew7ashTcaAUp6tReT3
4744,C Major,103518,spotify:track:49mLXeMvyvHx4370SixImr
4745,D Major,103519,spotify:track:3XUmypT3lNIYYJKwSmB5Me
4746,G Major,103520,spotify:track:0TtV998hMSp2LbKuIpEtTK
4747,D minor,103555,spotify:track:4RX1IC4VcaUxegoeLyNMqH
4748,D Major,103556,spotify:track:54mHAMPUV21TAQ2Gg4pMiA
4749,G minor,103557,spotify:track:5s8w6uNS6BRf4x0QAT5g4G
4750,C minor,103561,spotify:track:4jxUa4D9wnPCVTBMjU1KxS
4751,Bb Major,103595,spotify:track:4SpGQVOpI2X6PoohnItnKP
4752,F# Major,103596,spotify:track:3F8FPTbc30fgQtddntk6q2
4753,E Major,103597,spotify:track:0ctW7FErXt9mojBmzReR8X
4754,C# Major,103598,spotify:track:0JQs7MHPjo314Q7zGtfj4c
4755,C minor,103602,spotify:track:6T6EfG49v0i0qCv8rgPT9n
4756,C minor,103605,spotify:track:3BbRAkk9cltoNiCoZnTnap
4757,A minor,103621,spotify:track:04Lj3kLX1OHVVWonWQy8E0
4758,E minor,103624,spotify:track:5QY0PUcQ9qbilO2Nxd0AUp
4759,G minor,103739,spotify:track:68ueJC6Yg2qA1mwd1m67Eu
4760,A minor,103818,spotify:track:3zUZhzcxPqiGjYVb1yPrXa
4761,C minor,103819,spotify:track:7K9rPw2WjfVEjArwFi0w9U
4762,D minor,103820,spotify:track:5anMN4408f9ylqMvNzPVHu
4763,C minor,103821,spotify:track:0DFbh9fDacOsNc6tVUSN1d
4764,Bb minor,103828,spotify:track:0JRN3K2RllzQy7MVpLImCI
4765,G minor,103829,spotify:track:3ydwcJz7PNL0lNv5ia1pRE
4766,B minor,103830,spotify:track:5lwiLnGbAbGcOrg6dYJ9Ta
4767,A minor,103831,spotify:track:4ekDN8QWcuSuC2Spb5HrT7
4768,D# Major,104146,spotify:track:1bgNabMiCSlO2B0ZOKLguF
4769,D# Major,104181,spotify:track:23EhT6IwEQuOdEmp0al2P6
4770,Bb minor,104182,spotify:track:49ZEliRi0Bi7bBjSflTcz3
4771,C# minor,104183,spotify:track:08B6TU58xELUMJIYRCczjz
4772,B Major,104184,spotify:track:4atOgAlDS1MMTSFLPcKIfS
4773,F# minor,104185,spotify:track:5gXGubSkCcKrCChDzAixBk
4774,Bb minor,104187,spotify:track:6wuw2eaLbpa2LEVSPXIlbf
4775,C minor,104249,spotify:track:0biG9V600lC1n4fzKPt4sJ
4776,A minor,104252,spotify:track:2Z1r3ErOtfgLcO9lnZ0FY9
4777,A minor,104253,spotify:track:1A9r3T1G9ro8p7gJ0VvXss
4778,G minor,104282,spotify:track:3Sh86dxWBEBPOmi2FiENKY
4779,E Major,104284,spotify:track:1wwgVGpXuVDy4mGIJIaplY
4780,Bb Major,104286,spotify:track:7o5u3T91IivOAijIMuYJXz
4781,C# Major,104287,spotify:track:1wLVulilff0LNPBcZ6jaEd
4782,F minor,104289,spotify:track:7cZ9H5ScxWqaEHmzlkJGvN
4783,G# Major,104290,spotify:track:6cqO3JbIPrV9VLWt5vfnqG
4784,F minor,104293,spotify:track:1RdzTHOylqOAEvVNRyw8YS
4785,A Major,104294,spotify:track:0AZ5EK9O73oPMTbTf2ijvV
4786,A Major,104295,spotify:track:43zI98LPKtENIQD9ZxMawQ
4787,D Major,104352,spotify:track:7bZruBYqNMbHDntE2W0xif
4788,E Major,104384,spotify:track:7BgeiQTdl71RYyNUQfRSgc
4789,C Major,104385,spotify:track:3ijajKlPlNoWucJEsSvs0P
4790,A Major,104386,spotify:track:6kvYGJOBS2kyFIsJnLk6sd
4791,A Major,104392,spotify:track:3FOUOdyJk4Au3nAy7lKaqO
4792,Bb Major,104579,spotify:track:5pzw4dwgKMFzjk9Lx6eeN4
4793,F# Major,104580,spotify:track:0bhaFzWsTk3GIRm6DQvivw
4794,B minor,104585,spotify:track:3j3ntCN0nXjjq2OX7ufVnF
4795,C# Major,104586,spotify:track:1GDAy2VUouM7KeKaOBG0Mb
4796,G minor,104591,spotify:track:4KHsZom9ggQho8AZJUUmSh
4797,E Major,104592,spotify:track:6zGqruiKjTZGzfWBnUi9k1
4798,D# minor,104593,spotify:track:0tDdOWunYLQPgQh87PLLYe
4799,B minor,104594,spotify:track:3Oe1doefQg3iGRTA9oIc5o
4800,A minor,104596,spotify:track:6qFjIAQuYnrZt3e7vdZkrg
4801,B minor,104598,spotify:track:4fokqAhpRjEn7SLaIgVuNY
4802,A Major,104600,spotify:track:2ukUulfmws1GfM7lCvGznM
4803,G Major,104648,spotify:track:7fJlNdK2M66SYfp0WGOFi4
4804,D Major,104680,spotify:track:7hsQs3SLt2TlNeWUYWSHBa
4805,D Major,104683,spotify:track:5mLxR0sfiHjcQwA1sn9GcY
4806,B minor,104690,spotify:track:4niPxBKNy6goHE7ypA8pte
4807,F# minor,104737,spotify:track:5VTj1eU2a3jqEyUvZaTmVv
4808,B minor,104738,spotify:track:4Z67YkL0Alz1MfjisYDkoo
4809,G# minor,104740,spotify:track:5oYnQZ1qvwSBa4SldbcbPF
4810,G# Major,104750,spotify:track:7jOdDzAVZP0iofbP1boCtg
4811,C# Major,104753,spotify:track:0tyqAV54NZOFwfhxmFqq5e
4812,A minor,104763,spotify:track:5OyXUUbkqKDNiElfRlnUBV
4813,F# Major,104764,spotify:track:6gpmPMJnjkDqYiv8bQxZla
4814,C Major,104817,spotify:track:2asa71klPX52WXGMmqmQlD
4815,G Major,104818,spotify:track:5MCCHkYtWROHHK6TZDMXVi
4816,E minor,104819,spotify:track:2D9n39cPRMnZWEfEDoI5mV
4817,F Major,104823,spotify:track:6uR9j5dtijn7VOVkg7AIky
4818,G Major,104825,spotify:track:5ci3HueHsBBQT6k4Bz9DFB
4819,F# minor,104930,spotify:track:75cQoLKHRLa0bQlF9kYT4S
4820,C minor,104931,spotify:track:7fu2FZJDR9fsZOqh96EjGN
4821,D Major,105010,spotify:track:4uNO0iPqg2MS9YgsvuHxUr
4822,C Major,105011,spotify:track:2YZSPTG1rQUgT3MnITCsoM
4823,D minor,105012,spotify:track:5RpfmWTMeAZlsgWuuclGwy
4824,B minor,105014,spotify:track:7Ho0FoVkzvEuYvNqafCws9
4825,E minor,105015,spotify:track:7LAFaEDx7NSYQ62zAPFSNN
4826,B Major,105016,spotify:track:5GjYr0irNTfAoz1mhIaz5D
4827,D Major,105017,spotify:track:7f6ptOcryjYnqQnhzcZAjt
4828,B Major,105018,spotify:track:3j7bIW0K45K8k5cxgMfR5y
4829,D Major,105019,spotify:track:02qSD9K0XTXvEU2iU9DJXM
4830,A Major,105028,spotify:track:0YhHme29tIC6ClKbndi5HP
4831,Bb Major,105030,spotify:track:1GyAsxtMiVucMHn83Eh8vJ
4832,A Major,105050,spotify:track:0YhHme29tIC6ClKbndi5HP
4833,C# Major,105051,spotify:track:524GJWrmU0mcW5QeDqgsjL
4834,Bb Major,105052,spotify:track:1GyAsxtMiVucMHn83Eh8vJ
4835,D# Major,105053,spotify:track:3HRM8odC1gDo3CpAGIDUfW
4836,F# Major,105054,spotify:track:0s11NQFIAk4QuTWhA5AtWW
4837,F Major,105055,spotify:track:5LtYLtYTMKV5pKvkj2yYYU
4838,F# Major,105059,spotify:track:2FA7n4vqVgThr0OQLfyg7l
4839,C Major,105060,spotify:track:2ZCPqh6FHpRMh8ZDXpbbD0
4840,A minor,105081,spotify:track:1vhjWjSuZjR0SxqOCHxwcP
4841,B Major,105256,spotify:track:5ecun7938sgWZgtYzU8JlN
4842,Bb minor,105275,spotify:track:6EBbPyzCckqLQnUjK7jERw
4843,A Major,105292,spotify:track:7DCottekhO82v9RJfox0c5
4844,E minor,105365,spotify:track:5PzNpYux13kYPSsm2sb6X6
4845,Bb minor,105366,spotify:track:0WgJsrCfpAkZlNFUzlbPDD
4846,E minor,105367,spotify:track:3fKUHip7ZnwyUloLfLURbG
4847,C minor,105368,spotify:track:1uTLgj0WSFD1agTuLCoNIA
4848,D Major,105369,spotify:track:1exmqqLAUAhvSubTtb67Cd
4849,B minor,105372,spotify:track:3xvgKJukhlXvxqfjlVvA05
4850,G minor,105373,spotify:track:30ydmd5B66Kb4IsGe0qfdk
4851,F# minor,105374,spotify:track:5yXwAWXbRl3Ei218FnlFuU
4852,E minor,105375,spotify:track:2z7m4C7Z4ZVZR2CBXtZIdA
4853,A minor,105377,spotify:track:2jQdbbH57wfazBnX2PsgBI
4854,Bb minor,105379,spotify:track:6Q8WJT5C50G177rw2lkO5p
4855,B minor,105380,spotify:track:6v9Z2y23d3TEatvQ7lzme3
4856,A minor,105381,spotify:track:4Y3xAaQkHNFTUanHlwiFA5
4857,G minor,105382,spotify:track:696BBa1BqyRj1FBU18yQVp
4858,D# minor,105383,spotify:track:00MONNORnJzOvNTqgxCE8I
4859,F minor,105385,spotify:track:5TNWE78JOQ6182Gni68uEe
4860,G minor,105536,spotify:track:5KVuXYuF8YLSBEte27Pluk
4861,A minor,105538,spotify:track:4TTKsjBiwVXuDkzerSEVFN
4862,D minor,105539,spotify:track:7CHntnrrcD3SDlPxOxidDQ
4863,D minor,105540,spotify:track:7kBpuqLoX3WKiMTg1t2QWs
4864,C minor,105541,spotify:track:28Up2XjLp7vLecuwTVcqMq
4865,D minor,105543,spotify:track:5RgNNUVjfpUDtRG8VuFG2a
4866,D minor,105544,spotify:track:6N4Ctm2UQYR4XdtQDpsTVv
4867,F Major,105559,spotify:track:1DEQKAABGTJ2Np3y9xmrGM
4868,A minor,105560,spotify:track:0F5zeuVgHpQjuWeqlASgZF
4869,C# minor,105663,spotify:track:6v1zarDKCtvq2jCGTK4uYA
4870,A Major,105664,spotify:track:2BgAqq1Hw10JO2ZvD0PSnm
4871,C# minor,105666,spotify:track:3oYTLvfRmEDUqtcEv9l3vB
4872,A minor,105667,spotify:track:0XBP9uxrcmPxeJ4Bc3S0le
4873,G minor,105668,spotify:track:6c8u5zVio4QTt2ikMF1kbv
4874,A minor,105674,spotify:track:57NeFyfQuLHsIY3oPH7WZN
4875,D# minor,105699,spotify:track:71jdUVIzeQ0VJiSGYGxDHw
4876,A minor,105703,spotify:track:2eMjKKooCgGLIecLbxEpgU
4877,G minor,105757,spotify:track:0sHp6xMX2v38pIAFfPIOwL
4878,Bb Major,105758,spotify:track:1gljTshEp2vIn8GRUYVlLV
4879,A minor,105860,spotify:track:5gTUvDIXzRRJWXzZWqRuRu
4880,A Major,105976,spotify:track:0oOaYl2et4nKbswZZB4ZwX
4881,C Major,106181,spotify:track:4wNS4nbFGG5jLYG1shAleK
4882,D minor,106190,spotify:track:27pKO0lEXHUQ1ui8YGWsiK
4883,G Major,106194,spotify:track:1Jvdj2WofYzcbvhOeRT1a2
4884,G Major,106242,spotify:track:14oNYEXvQyZiyGogfR4s6x
4885,G Major,106243,spotify:track:7wrz3Jws3snH3XLR4E3gbp
4886,F# Major,106244,spotify:track:3XuRMIzbENiCKFSHb1aebL
4887,F# Major,106245,spotify:track:1qcoD2m7I6U7O2yTryH9gp
4888,F Major,106246,spotify:track:0UpHtKbVGZqZwlDbF9KKbP
4889,D# Major,106247,spotify:track:3giI6cCkDSqBaPw46bGjLR
4890,E Major,106248,spotify:track:2cFrF6PaRAaHv6nVKQyIGi
4891,F# Major,106249,spotify:track:1Wc9MK1wvNnjtYcqWa3QjL
4892,C Major,106250,spotify:track:4mIaLYqLHL6bB0EjaHtAoR
4893,B minor,106251,spotify:track:2MveY5zDO54wfK8z3BilKl
4894,F Major,106254,spotify:track:0HQrwn3vm6QoTNgHimjfQr
4895,Bb Major,106255,spotify:track:2hz1tQZy4pRK3rxEi7OZnL
4896,C Major,106256,spotify:track:7wpZMiNpVRdnDF8ehyU4PN
4897,E Major,106303,spotify:track:70NEAtSgNSvWpIhPyC5dSL
4898,F minor,106336,spotify:track:5pVuo14FI6wmamxd1d2bDp
4899,D minor,106385,spotify:track:1WmKGsHx2qjEY51DrPts58
4900,E minor,106387,spotify:track:2Jax7yf9YM9YYh8EieuLaw
4901,C minor,106391,spotify:track:4MseBM3ZgfFc8cUJCNsbhS
4902,A minor,106392,spotify:track:30RNFWCibrxUPtzZLhj1ud
4903,A minor,106393,spotify:track:3gTNt8qmoBCEC1XfKVqGe6
4904,C Major,106418,spotify:track:7n8Z8w0Z2BflIxw2PLaAwh
4905,G Major,106419,spotify:track:4Gu4xN74kjaIfG6Xm8iuL7
4906,D minor,106423,spotify:track:5Df0VZIjKN1MOAqQx0GZUl
4907,D Major,106424,spotify:track:2e5fEIhEYUetC7h5nDoajv
4908,C Major,106426,spotify:track:7ueeLQAW7XBfXDa6zMs2A7
4909,B minor,106433,spotify:track:6Higj6b4rDx1axGBoR6ojM
4910,A minor,106436,spotify:track:6OvqiJPmS5nP37fvBUkiwy
4911,A Major,106441,spotify:track:2JafzSUmyBhLVgXHgzFmDU
4912,C minor,106495,spotify:track:6XHoJ8VYR8UR6ZiNdR8Ois
4913,D minor,106496,spotify:track:3BY1pWff2ankpqpPtdfY4n
4914,C minor,106514,spotify:track:4Nn9Scl8cPuA3wPGCZhcya
4915,C# minor,106518,spotify:track:0jfBX0d5JJyZ04tHJpQuXt
4916,C# minor,106576,spotify:track:1GXO1RCsL8FKEj0OCGZADl
4917,C minor,106577,spotify:track:2EgnRm4mCgQRbih7AETxLm
4918,G minor,106578,spotify:track:4eqphErSozER5vA6dM1B4e
4919,C minor,106580,spotify:track:0KzjNY4FyGkgz5oFqSEfVZ
4920,E minor,106581,spotify:track:5LX7MQdBVzNe3iGcCmtS8U
4921,D# minor,106582,spotify:track:3PNJgUX4SciCX31Vg773x4
4922,C minor,106583,spotify:track:1X1tzsxByI64behBKBZSxA
4923,C# Major,106584,spotify:track:2BKMRDxgbH1wB2uybNdnEv
4924,D# minor,106603,spotify:track:5be5pqiYHVnLgtrtin3Re6
4925,D minor,106607,spotify:track:1vZ2CxrhObJTswsVHRpctM
4926,B minor,106609,spotify:track:4ySYt4TUee6BrMV8nV2e6r
4927,F# Major,106633,spotify:track:5zVmti5ZftyCH06AicUB7p
4928,F# Major,106637,spotify:track:6pwqmTp1qL3FaXgqV5Gr1C
4929,B Major,106639,spotify:track:22KYLTk04Y7KnsLmCZVAF0
4930,A minor,106667,spotify:track:2zWeqD4bdUk5nrauYN8aaE
4931,G minor,106703,spotify:track:4ovFf7xLCXLRyURiF7MRgw
4932,A minor,106716,spotify:track:46zax2Ba5BNTwK2Na06ZEx
4933,D# minor,106857,spotify:track:0Jyz1dUGLJrkGW3pKzyMai
4934,G# minor,106878,spotify:track:4PSHYJEpmZGBIeZByKs9d8
4935,D# Major,106880,spotify:track:4aq1dMwb13FCCSk2oziuNN
4936,C Major,106881,spotify:track:68ZsMGT2aLQ99LeefVxvEm
4937,C minor,106899,spotify:track:6gEY7SE7hNwJ9JtSQOo79c
4938,E Major,106905,spotify:track:3ompVd6kBCr1em6I2waz2q
4939,E minor,106907,spotify:track:7Gdnp1H5Z1ivbxxNXDoGFH
4940,D# minor,106909,spotify:track:72m04pisKKgBAFw3kV79xz
4941,C minor,106910,spotify:track:3nzUlJSa3WDST4kZ8qX27x
4942,C Major,106927,spotify:track:5Hd0bt9njlpxxyq0yihAj4
4943,C minor,106971,spotify:track:0qoa8ufbRTzmWPyGzAVLJT
4944,G Major,107033,spotify:track:54pAexc8Ea5EAzFcKhvivP
4945,E Major,107034,spotify:track:5JSqmBru6sCqWrPdn0vlGR
4946,A Major,107036,spotify:track:3pcdRqbM1j9jlX9t3LEPcA
4947,D Major,107037,spotify:track:566AFx2pDDxua6Ff2xNmih
4948,G Major,107038,spotify:track:7IKlhzyn0qQz4H7Gp8E2FN
4949,C Major,107039,spotify:track:46FCFrsXnTG8bn5VWXKSMA
4950,D Major,107040,spotify:track:3SfNMOezy7cGXJtynFhJri
4951,G Major,107041,spotify:track:7G8FkHa9VYxPm2Nr6N0pcJ
4952,Bb minor,107042,spotify:track:6uyicMtOtexz5PoZT6UmkM
4953,D minor,107043,spotify:track:4KjiDbboSskF43pdJWpenM
4954,A Major,107101,spotify:track:6cZLg3qMr0689WUFVnzL0h
4955,D minor,107102,spotify:track:2wveW3fXaQhZYGJNdtPKSh
4956,E Major,107103,spotify:track:0X7BIXCIzyrtCfawu7SZuJ
4957,C Major,107104,spotify:track:5pNNIH0p0Xf7tEA3FRXCsN
4958,C Major,107105,spotify:track:6OCuVyf2qdjtr5QfrfdLvZ
4959,G# Major,107170,spotify:track:1BpgsVnHPA5EEASQHm38oM
4960,C minor,107171,spotify:track:2DyquTbaR3yqbMI0z5mtVK
4961,G minor,107172,spotify:track:3fF8J9r3hnj09WkWVwKq90
4962,F minor,107173,spotify:track:5iwlPVAl5wuaSiwaMafFZd
4963,C# Major,107174,spotify:track:0Lk76ohhK0ctNzZLGhxXMD
4964,C# Major,107175,spotify:track:5Zytibi06EKEUAXvJWhRQ3
4965,E minor,107219,spotify:track:1WVgg5QAIIPIhvQ1GhE0RK
4966,A minor,107222,spotify:track:2Bo9lZbJvGlJrmI7HZofhA
4967,F Major,107259,spotify:track:18GeGsqPpifdiqrYFOFnVG
4968,A minor,107261,spotify:track:42Ks7IbcOvkDRHOSaQZ4XJ
4969,B minor,107265,spotify:track:6G6btmLm8l7jGSBaz8JnO5
4970,E Major,107342,spotify:track:6Xn9vkq4nvHOWhagf3168L
4971,G Major,107344,spotify:track:06rXhfp6EyuPhisypU3eAV
4972,D# Major,107345,spotify:track:3dvfJMKVPbwxIvukqwWLTI
4973,E minor,107346,spotify:track:7vhSk7bLrzC1cpgRwa5uVt
4974,F# Major,107347,spotify:track:6M7Ql9PRXrM1CX2EZSlkFR
4975,F# minor,107348,spotify:track:4es2aiFJ3zIFitLpVKGJeM
4976,B Major,107350,spotify:track:2NefE6B0kKssKqGp6Cxd95
4977,B Major,107351,spotify:track:4Piz3X660g9bu8fymDOy9h
4978,C Major,107352,spotify:track:43QG9uEsuQv0K8C3CMg5iM
4979,F Major,107353,spotify:track:6wBCK9lwqL92THZrM2RE8z
4980,D# Major,107354,spotify:track:5yz3PTBGu7hCqUolt0xYgs
4981,D Major,107367,spotify:track:2c9sUpUjb5YMsGFHln8cPp
4982,D minor,107373,spotify:track:1IgPzBtD1K3a5gBb6kMyrm
4983,C minor,107376,spotify:track:7BWMtBAWhmI8wtJPf5D0YJ
4984,D minor,107383,spotify:track:75Hzfmp8jCYRLFoemtsFgZ
4985,D minor,107403,spotify:track:6QMHu5PJVrKXLpkDDQvs2I
4986,A minor,107404,spotify:track:09qYVxUuD1XhXNIqLDBERE
4987,A minor,107424,spotify:track:4ozwCrHAmG4AfbPjozZFuK
4988,Bb Major,107473,spotify:track:3IEo5LXiBhDF0gskNIW9vT
4989,A minor,107475,spotify:track:60kyTM7xhHl7EkGdk2zL1Q
4990,G Major,107477,spotify:track:6gzBSqqZDlRI2lXnz3igtB
4991,C minor,107480,spotify:track:2necgoUpA8eLRcvFpX0wFf
4992,G minor,107481,spotify:track:2wEryVllDXO0mjVcPaIW1r
4993,A minor,107482,spotify:track:567pxveR1TEm1CusEwcTi1
4994,A minor,107483,spotify:track:3W4HcXMivijJ9r9iVUjvgj
4995,A minor,107499,spotify:track:31DtuEXDuelgjhdRGUDSW6
4996,A minor,107502,spotify:track:3ABZESop6JJFsoeiNFW8uZ
4997,D minor,107503,spotify:track:70bJgx3E2lCbNHbpwEROnc
4998,E minor,107504,spotify:track:1Jm9o2nmTMDzbMFhBvrAmX
4999,B minor,107505,spotify:track:1e50qmMCJFOtCXGAGmOjjt
5000,A minor,107506,spotify:track:48xhszbEHY45UIXLGaoXrg
5001,A minor,107507,spotify:track:0lvrsQbDOA7yvMbUVgxGzA
5002,G minor,107515,spotify:track:0wFCDDwp4ybgsBX9XT22E9
5003,C minor,107516,spotify:track:1FKDDeOGguyigebuEAyfxO
5004,A minor,107517,spotify:track:6lKbajl4bUlejT89pnP7Gt
5005,A Major,107519,spotify:track:1pipMsoH3VvBDCwxPBfwg9
5006,F# Major,107520,spotify:track:2ceVkj1pa8Uc9tJVvGx1mb
5007,C Major,107521,spotify:track:0Io9qUAYV9Y0ZiJpwE01ti
5008,F Major,107522,spotify:track:00BubyM3YH29MYTqWN5UgM
5009,C Major,107523,spotify:track:5JepjYDzPwUHgVoXi616TB
5010,B Major,107524,spotify:track:62c51hy0ibb0Xn8jVUP7SC
5011,E Major,107525,spotify:track:05u3awmEO2gmpCkeYFSvtY
5012,D# Major,107526,spotify:track:3rWe9q0hU4gwMb8AeOIlJQ
5013,C Major,107527,spotify:track:0FFy2MsDrIg4QJR6107FIT
5014,G Major,107529,spotify:track:4aEH9qycxNWoi7ky3RUsp6
5015,G Major,107613,spotify:track:0HMwYyuDiDKBl5B7KH4gYs
5016,G minor,107614,spotify:track:4thaYZDXfglsQ3yrNTlsgi
5017,G minor,107616,spotify:track:3CxUONa9lSrNt2jFje5dWp
5018,B minor,107617,spotify:track:3zkeZnaPmX0SOMlGyLUZsf
5019,A minor,107764,spotify:track:2oSDQr1UCaSmF2WRXku0Cp
5020,D# minor,107802,spotify:track:0nEqaGPwBDcwGra61D5tq1
5021,D minor,107803,spotify:track:4nJF0zg8Pw0Zpu6YMkIyNH
5022,D minor,107807,spotify:track:4Hb3I3GZa1o6XAsvkaLPOE
5023,G# Major,107852,spotify:track:3gmoUOYobEbD18cvwOTRNn
5024,Bb minor,107853,spotify:track:2u96sTAjaTwn8MuNclpLqa
5025,B Major,107854,spotify:track:1xdGUN8rk2ufKatJGC4qUK
5026,F minor,107856,spotify:track:1oNlGf3GzgSma7kIljy3Nu
5027,C# Major,107872,spotify:track:6yfQYiBamQs5L6jqTNDb2O
5028,D Major,107874,spotify:track:7Ho8HLQZbHh6xzMDueyIsi
5029,D Major,107877,spotify:track:5VSS6CFMmPcbrJX1xzHktJ
5030,D Major,107878,spotify:track:4pT2nRRLa6D7DkQVGtnX3I
5031,D minor,107881,spotify:track:1wAR1B5TynO2E3aqspM0aE
5032,B minor,107883,spotify:track:76RvwqAxu37MlNJaGJAfa8
5033,E Major,107884,spotify:track:71LzwogbPGgQH1KpVkVGxs
5034,D Major,107885,spotify:track:6hfxkImjGqKjG0UfvomBpj
5035,E Major,107891,spotify:track:4cLRejNgHvXyBVEtunQxNB
5036,B minor,107892,spotify:track:1JAihlWCOUyJzleu3bptuL
5037,E minor,107896,spotify:track:74f20vtfXzwORpaIZ7PRer
5038,B minor,107898,spotify:track:3rEt6am82wUoMFUP0OeDs3
5039,D minor,107914,spotify:track:6LbWJUPpttxsKXPQdNmTML
5040,E minor,107915,spotify:track:77VhdUInxmR3eTZDVu4F07
5041,E minor,107917,spotify:track:4Y4HE6L13xwJsbxXI61bsq
5042,A minor,107918,spotify:track:16sk3TzO5TqWzPwAS4pfHj
5043,E minor,107920,spotify:track:1ED3XBz9B2hcEc3yGzTKAu
5044,G minor,107921,spotify:track:1lDaXnbGQpSfOgv5xm1VUE
5045,D# minor,107922,spotify:track:2j9OIWp9k6s2kMzVgGLIz6
5046,C Major,107923,spotify:track:1moo6YUT2WiU871Q8tPeTm
5047,E minor,107930,spotify:track:2XM3ioLzEJGmLCMZinyWDo
5048,C# minor,107935,spotify:track:15Uu0yrWw0FTAErb5p0toN
5049,D# Major,107936,spotify:track:1k1XHD7TnC0EhvzZ14aM3X
5050,A minor,107937,spotify:track:4moMc47QQqvAOpqmf2Iniy
5051,F# minor,107939,spotify:track:1BKtYzewLfryXnNj8OU7Fd
